player_api_id,player_name,team_api_id,team_fifa_api_id,team_name,team_long_name,Country,League,season,PiyasaDegeri
32597,Reto Ziegler,10179,110770,FC Sion,FC Sion,Switzerland,Switzerland Super League,2015/2016,1250000
321970,Reuben Gabriel,8613,1898,Boavista FC,Boavista FC,Portugal,Portugal Liga ZON Sagres,2015/2016,350000
11329,Reynald Lemaitre,9747,62,En Avant de Guingamp,En Avant de Guingamp,France,France Ligue 1,2015/2016,250000
568908,Ricardinho,9764,1888,Gil Vicente FC,Gil Vicente FC,Portugal,Portugal Liga ZON Sagres,2014/2015,400000
301804,Ricardo,9807,1889,CF Os Belenenses,CF Os Belenenses,Portugal,Portugal Liga ZON Sagres,2015/2016,400000
50189,Ricardo Alvarez,9882,1837,Sampdoria,Sampdoria,Italy,Italy Serie A,2015/2016,6500000
163985,Ricardo Campos,6367,2000001,Uniao da Madeira,Uniao da Madeira,Portugal,Portugal Liga ZON Sagres,2015/2016,100000
30911,Ricardo Carvalho,9829,69,AS Monaco,AS Monaco,France,France Ligue 1,2015/2016,500000
30914,Ricardo Costa,7878,110832,Granada CF,Granada CF,Spain,Spain LIGA BBVA,2015/2016,600000
163827,Ricardo Dias,9807,1889,CF Os Belenenses,CF Os Belenenses,Portugal,Portugal Liga ZON Sagres,2015/2016,600000
300918,Ricardo Esgaio,9768,237,Sporting CP,Sporting CP,Portugal,Portugal Liga ZON Sagres,2015/2016,2000000
34183,Ricardo Faty,9985,232,Standard de Liège,Standard de Liège,Belgium,Belgium Jupiler League,2015/2016,1200000
242874,Ricardo Ferreira,10264,1896,SC Braga,SC Braga,Portugal,Portugal Liga ZON Sagres,2015/2016,1500000
473873,Ricardo Gomes,10214,1891,CD Nacional,CD Nacional,Portugal,Portugal Liga ZON Sagres,2015/2016,500000
432591,Ricardo Horta,9864,573,Málaga CF,Málaga CF,Spain,Spain LIGA BBVA,2015/2016,1200000
518373,Ricardo Kishna,8543,46,Lazio,Lazio,Italy,Italy Serie A,2015/2016,3800000
186671,Ricardo Nascimento,10215,1901,Académica de Coimbra,Académica de Coimbra,Portugal,Portugal Liga ZON Sagres,2015/2016,750000
186463,Ricardo Nunes,8023,110746,Pogoń Szczecin,Pogoń Szczecin,Poland,Poland Ekstraklasa,2015/2016,250000
306128,Ricardo Pereira,9831,72,OGC Nice,OGC Nice,France,France Ligue 1,2015/2016,9000000
38239,Ricardo Quaresma,9773,236,FC Porto,FC Porto,Portugal,Portugal Liga ZON Sagres,2014/2015,4000000
115591,Ricardo Rodriguez,8721,175,VfL Wolfsburg,VfL Wolfsburg,Germany,Germany 1. Bundesliga,2015/2016,25000000
361736,Ricardo Valente,7844,1887,Vitória Guimarães,Vitória Guimarães,Portugal,Portugal Liga ZON Sagres,2015/2016,1750000
299514,Ricardo van Rhijn,8593,245,Ajax,Ajax,Netherlands,Netherlands Eredivisie,2015/2016,2500000
23936,Ricardo Vaz Te,8654,19,West Ham United,West Ham United,England,England Premier League,2014/2015,2000000
607130,Riccardo Calder,8284,180,Dundee FC,Dundee FC,Scotland,Scotland Premier League,2015/2016,75000
364532,Riccardo Fiamozzi,10233,110556,Genoa,Genoa,Italy,Italy Serie A,2015/2016,1000000
414854,Riccardo Gagliolo,208931,112409,Carpi,Carpi,Italy,Italy Serie A,2015/2016,1200000
42437,Riccardo Meggiorini,8533,192,Chievo Verona,Chievo Verona,Italy,Italy Serie A,2015/2016,3500000
24507,Riccardo Montolivo,8564,47,Milan,Milan,Italy,Italy Serie A,2015/2016,4500000
212645,Riccardo Saponara,8534,1746,Empoli,Empoli,Italy,Italy Serie A,2015/2016,13000000
412708,Richairo Zivkovic,8525,1907,Willem II,Willem II,Netherlands,Netherlands Eredivisie,2015/2016,2000000
32430,Richard Foster,8649,631,Ross County FC,Ross County FC,Scotland,Scotland Premier League,2015/2016,225000
142272,Richard Guzmics,10265,1873,Wisła Kraków,Wisła Kraków,Poland,Poland Ekstraklasa,2015/2016,850000
197544,Richard Magyar,9930,434,FC Aarau,FC Aarau,Switzerland,Switzerland Super League,2014/2015,300000
424130,Richard Ofori,10215,1901,Académica de Coimbra,Académica de Coimbra,Portugal,Portugal Liga ZON Sagres,2015/2016,300000
240338,Richard Strebinger,8697,38,SV Werder Bremen,SV Werder Bremen,Germany,Germany 1. Bundesliga,2014/2015,800000
147732,Richard Sukuta-Pasu,9984,1750,KSV Cercle Brugge,KSV Cercle Brugge,Belgium,Belgium Jupiler League,2014/2015,350000
198583,Richmond Boakye,9803,1902,Roda JC Kerkrade,Roda JC Kerkrade,Netherlands,Netherlands Eredivisie,2015/2016,1400000
553477,Rick Dekker,6413,1914,PEC Zwolle,PEC Zwolle,Netherlands,Netherlands Eredivisie,2015/2016,700000
560852,Rick Karsdorp,10235,246,Feyenoord,Feyenoord,Netherlands,Netherlands Eredivisie,2015/2016,4500000
163161,Rick ten Voorde,6631,100626,FC Dordrecht,FC Dordrecht,Netherlands,Netherlands Eredivisie,2014/2015,250000
39225,Rickie Lambert,8659,109,West Bromwich Albion,West Bromwich Albion,England,England Premier League,2015/2016,2500000
26499,Ricky Kruys,10218,1971,Excelsior,Excelsior,Netherlands,Netherlands Eredivisie,2015/2016,450000
201745,Ricky van Haaren,6631,100626,FC Dordrecht,FC Dordrecht,Netherlands,Netherlands Eredivisie,2014/2015,200000
116750,Ricky van Wolfswinkel,8603,449,Real Betis Balompié,Real Betis Balompié,Spain,Spain LIGA BBVA,2015/2016,2000000
462004,Rico Strieder,9908,1903,FC Utrecht,FC Utrecht,Netherlands,Netherlands Eredivisie,2015/2016,1000000
115440,Ridge Mickael Mobulu,10199,897,FC Luzern,FC Luzern,Switzerland,Switzerland Super League,2014/2015,400000
113237,Ridge Munsy,10191,1715,FC Thun,FC Thun,Switzerland,Switzerland Super League,2015/2016,1000000
414232,Ridgeciano Haps,10229,1906,AZ,AZ,Netherlands,Netherlands Eredivisie,2015/2016,2500000
467479,Riechedly Bazoer,8593,245,Ajax,Ajax,Netherlands,Netherlands Eredivisie,2015/2016,15000000
66753,Riku Riski,9938,181,Dundee United,Dundee United,Scotland,Scotland Premier League,2015/2016,400000
39303,Rincon,10242,294,ES Troyes AC,ES Troyes AC,France,France Ligue 1,2015/2016,1000000
30620,Rio Ferdinand,10172,15,Queens Park Rangers,Queens Park Rangers,England,England Premier League,2014/2015,1000000
32575,Rio Mavuba,8639,65,LOSC Lille,LOSC Lille,France,France Ligue 1,2015/2016,2500000
67850,Ritchie De Laet,8197,95,Leicester City,Leicester City,England,England Premier League,2015/2016,2000000
278343,Riyad Mahrez,8197,95,Leicester City,Leicester City,England,England Premier League,2015/2016,30000000
215415,Rob Schoofs,9991,674,KAA Gent,KAA Gent,Belgium,Belgium Jupiler League,2015/2016,1500000
37789,Robbert Schilder,8611,1908,FC Twente,FC Twente,Netherlands,Netherlands Eredivisie,2015/2016,1000000
10880,Robbie Haemhouts,8525,1907,Willem II,Willem II,Netherlands,Netherlands Eredivisie,2015/2016,500000
103686,Robbie Kruse,8178,32,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Germany,Germany 1. Bundesliga,2015/2016,800000
448811,Robbie Muirhead,8426,1754,Partick Thistle F.C.,Partick Thistle F.C.,Scotland,Scotland Premier League,2015/2016,250000
118848,Robbin Ruiter,9908,1903,FC Utrecht,FC Utrecht,Netherlands,Netherlands Eredivisie,2015/2016,3000000
39474,Robert Acquafresca,9857,189,Bologna,Bologna,Italy,Italy Serie A,2015/2016,500000
555647,Robert Bartczak,8673,1871,Legia Warszawa,Legia Warszawa,Poland,Poland Ekstraklasa,2014/2015,150000
555385,Robert Bauer,8234,111239,FC Ingolstadt 04,FC Ingolstadt 04,Germany,Germany 1. Bundesliga,2015/2016,2000000
158297,Robert Beric,9853,1819,AS Saint-Étienne,AS Saint-Étienne,France,France Ligue 1,2015/2016,5000000
17848,Robert Braber,8525,1907,Willem II,Willem II,Netherlands,Netherlands Eredivisie,2015/2016,350000
231801,Robert Brady,9850,1792,Norwich City,Norwich City,England,England Premier League,2015/2016,8000000
12283,Robert Demjan,8033,111087,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,Poland,Poland Ekstraklasa,2015/2016,250000
23979,Robert Elliot,10261,13,Newcastle United,Newcastle United,England,England Premier League,2015/2016,1500000
36374,Robert Green,10172,15,Queens Park Rangers,Queens Park Rangers,England,England Premier League,2014/2015,750000
155262,Robert Gucher,9891,111657,Frosinone,Frosinone,Italy,Italy Serie A,2015/2016,900000
38899,Robert Huth,8197,95,Leicester City,Leicester City,England,England Premier League,2015/2016,6000000
489245,Robert Ibanez,7878,110832,Granada CF,Granada CF,Spain,Spain LIGA BBVA,2015/2016,1500000
278839,Robert Klaasen,8571,100081,KV Kortrijk,KV Kortrijk,Belgium,Belgium Jupiler League,2014/2015,250000
93447,Robert Lewandowski,9823,21,FC Bayern Munich,FC Bayern Munich,Germany,Germany 1. Bundesliga,2015/2016,75000000
273419,Robert Mazan,8033,111087,Podbeskidzie Bielsko-Biała,Podbeskidzie Bielsko-Biała,Poland,Poland Ekstraklasa,2014/2015,250000
278807,Robert Muehren,10229,1906,AZ,AZ,Netherlands,Netherlands Eredivisie,2015/2016,750000
176704,Robert Pich,8025,111092,Śląsk Wrocław,Śląsk Wrocław,Poland,Poland Ekstraklasa,2015/2016,400000
32728,Robert Snodgrass,9850,1792,Norwich City,Norwich City,England,England Premier League,2014/2015,5000000
45492,Robert Zwinkels,10217,650,ADO Den Haag,ADO Den Haag,Netherlands,Netherlands Eredivisie,2015/2016,250000
282529,Roberto,158085,112513,FC Arouca,FC Arouca,Portugal,Portugal Liga ZON Sagres,2015/2016,500000
74752,Roberto Canella,9869,459,Real Sporting de Gijón,Real Sporting de Gijón,Spain,Spain LIGA BBVA,2015/2016,1000000
314947,Roberto Correa,8558,452,RCD Espanyol,RCD Espanyol,Spain,Spain LIGA BBVA,2015/2016,500000
415024,Roberto Crivello,9891,111657,Frosinone,Frosinone,Italy,Italy Serie A,2015/2016,500000
74736,Roberto Fernandez,7878,110832,Granada CF,Granada CF,Spain,Spain LIGA BBVA,2014/2015,100000
242709,Roberto Firmino,8650,9,Liverpool,Liverpool,England,England Premier League,2015/2016,35000000
485634,Roberto Gagliardini,8524,39,Atalanta,Atalanta,Italy,Italy Serie A,2015/2016,700000
34114,Roberto Hilbert,8178,32,Bayer 04 Leverkusen,Bayer 04 Leverkusen,Germany,Germany 1. Bundesliga,2015/2016,1500000
212770,Roberto Inglese,8533,192,Chievo Verona,Chievo Verona,Italy,Italy Serie A,2015/2016,1000000
46391,Roberto Lago,8305,1860,Getafe CF,Getafe CF,Spain,Spain LIGA BBVA,2015/2016,700000
210278,Roberto Pereyra,9885,45,Juventus,Juventus,Italy,Italy Serie A,2015/2016,16000000
180076,Roberto Rodriguez,10190,898,FC St. Gallen,FC St. Gallen,Switzerland,Switzerland Super League,2014/2015,500000
104382,Roberto Rosales,9864,573,Málaga CF,Málaga CF,Spain,Spain LIGA BBVA,2015/2016,5000000
37506,Roberto Soldado,10205,483,Villarreal CF,Villarreal CF,Spain,Spain LIGA BBVA,2015/2016,16000000
181995,Roberto Soriano,9882,1837,Sampdoria,Sampdoria,Italy,Italy Serie A,2015/2016,15000000
75004,Roberto Trashorras,8370,480,Rayo Vallecano,Rayo Vallecano,Spain,Spain LIGA BBVA,2015/2016,500000
42434,Roberto Vitiello,8540,1843,Palermo,Palermo,Italy,Italy Serie A,2015/2016,300000
518346,Robin Gosens,9791,100634,Heracles Almelo,Heracles Almelo,Netherlands,Netherlands Eredivisie,2015/2016,750000
104410,Robin Henkens,10001,681,KVC Westerlo,KVC Westerlo,Belgium,Belgium Jupiler League,2015/2016,500000
614951,Robin Huser,9931,896,FC Basel,FC Basel,Switzerland,Switzerland Super League,2014/2015,350000
531309,Robin Kamber,9824,286,FC Vaduz,FC Vaduz,Switzerland,Switzerland Super League,2015/2016,500000
259296,Robin Knoche,8721,175,VfL Wolfsburg,VfL Wolfsburg,Germany,Germany 1. Bundesliga,2015/2016,6000000
298933,Robin Propper,8526,635,De Graafschap,De Graafschap,Netherlands,Netherlands Eredivisie,2015/2016,500000
279392,Robin Quaison,8540,1843,Palermo,Palermo,Italy,Italy Serie A,2015/2016,2200000
30843,Robin van Persie,10260,11,Manchester United,Manchester United,England,England Premier League,2014/2015,9000000
98368,Robson,8475,110913,Waasland-Beveren,Waasland-Beveren,Belgium,Belgium Jupiler League,2014/2015,450000
41063,Rocco Quinn,8649,631,Ross County FC,Ross County FC,Scotland,Scotland Premier League,2015/2016,225000
40662,Rochdi Achenteh,8525,1907,Willem II,Willem II,Netherlands,Netherlands Eredivisie,2015/2016,500000
26307,Rod Fanni,8592,219,Olympique de Marseille,Olympique de Marseille,France,France Ligue 1,2014/2015,500000
179516,Roderic Filippi,6391,110316,GFC Ajaccio,GFC Ajaccio,France,France Ligue 1,2015/2016,1000000
181548,Roderick Miranda,7841,744,Rio Ave FC,Rio Ave FC,Portugal,Portugal Liga ZON Sagres,2015/2016,1000000
564575,Rodney Antwi,9908,1903,FC Utrecht,FC Utrecht,Netherlands,Netherlands Eredivisie,2014/2015,150000
193869,Rodrigo,10267,461,Valencia CF,Valencia CF,Spain,Spain LIGA BBVA,2015/2016,7500000
401095,Rodrigo Aguirre,8600,55,Udinese,Udinese,Italy,Italy Serie A,2015/2016,1500000
229803,Rodrigo Andres Battaglia,8348,1900,Moreirense FC,Moreirense FC,Portugal,Portugal Liga ZON Sagres,2015/2016,1000000
164272,Rodrigo Antonio,6403,1892,FC Paços de Ferreira,FC Paços de Ferreira,Portugal,Portugal Liga ZON Sagres,2015/2016,500000
172443,Rodrigo Dantas,9807,1889,CF Os Belenenses,CF Os Belenenses,Portugal,Portugal Liga ZON Sagres,2014/2015,300000
324578,Rodrigo De Paul,10267,461,Valencia CF,Valencia CF,Spain,Spain LIGA BBVA,2015/2016,3000000
38719,Rodrigo Defendi,7844,1887,Vitória Guimarães,Vitória Guimarães,Portugal,Portugal Liga ZON Sagres,2014/2015,200000
244963,Rodrigo Ely,8564,47,Milan,Milan,Italy,Italy Serie A,2015/2016,1500000
164089,Rodrigo Galo,6403,1892,FC Paços de Ferreira,FC Paços de Ferreira,Portugal,Portugal Liga ZON Sagres,2014/2015,1000000
675088,Rodrigo Hernandez,10205,483,Villarreal CF,Villarreal CF,Spain,Spain LIGA BBVA,2015/2016,500000
30991,Rodrigo Palacio,8636,44,Inter,Inter,Italy,Italy Serie A,2015/2016,2000000
667962,Rodrigo Pinho,10214,1891,CD Nacional,CD Nacional,Portugal,Portugal Liga ZON Sagres,2015/2016,300000
503149,Rodrigue Casimir Ninga,10249,70,Montpellier Hérault SC,Montpellier Hérault SC,France,France Ligue 1,2015/2016,2000000
26588,Roel Brouwers,9788,23,Borussia Mönchengladbach,Borussia Mönchengladbach,Germany,Germany 1. Bundesliga,2015/2016,400000
34675,Roger,8234,111239,FC Ingolstadt 04,FC Ingolstadt 04,Germany,Germany 1. Bundesliga,2015/2016,1250000
209373,Roland Alberg,10217,650,ADO Den Haag,ADO Den Haag,Netherlands,Netherlands Eredivisie,2015/2016,1000000
154928,Roland Gigolaev,1601,874,Ruch Chorzów,Ruch Chorzów,Poland,Poland Ekstraklasa,2015/2016,400000
31300,Rolando,8592,219,Olympique de Marseille,Olympique de Marseille,France,France Ligue 1,2015/2016,1500000
570431,Rolando Aarons,10261,13,Newcastle United,Newcastle United,England,England Premier League,2015/2016,1000000
27690,Rolando Bianchi,9857,189,Bologna,Bologna,Italy,Italy Serie A,2014/2015,100000
577911,Rolando Mandragora,10233,110556,Genoa,Genoa,Italy,Italy Serie A,2014/2015,3000000
210398,Romain Alessandrini,8592,219,Olympique de Marseille,Olympique de Marseille,France,France Ligue 1,2015/2016,4500000
94009,Romain Bregerie,8234,111239,FC Ingolstadt 04,FC Ingolstadt 04,Germany,Germany 1. Bundesliga,2015/2016,750000
41189,Romain Danze,9851,74,Stade Rennais FC,Stade Rennais FC,France,France Ligue 1,2015/2016,2000000
93485,Romain Genevois,9831,72,OGC Nice,OGC Nice,France,France Ligue 1,2015/2016,1750000
179845,Romain Hamouma,9853,1819,AS Saint-Étienne,AS Saint-Étienne,France,France Ligue 1,2015/2016,5000000
210429,Romain Metannire,8550,68,FC Metz,FC Metz,France,France Ligue 1,2014/2015,2000000
420867,Romain Philippoteaux,8689,217,FC Lorient,FC Lorient,France,France Ligue 1,2015/2016,2000000
179783,Romain Reynaud,1773,100087,Oud-Heverlee Leuven,Oud-Heverlee Leuven,Belgium,Belgium Jupiler League,2015/2016,200000
26028,Romain Rocchi,8550,68,FC Metz,FC Metz,France,France Ligue 1,2014/2015,250000
292678,Romain Saiss,8121,1530,Angers SCO,Angers SCO,France,France Ligue 1,2015/2016,4000000
33431,Romain Salin,10212,1893,CS Marítimo,CS Marítimo,Portugal,Portugal Liga ZON Sagres,2015/2016,1000000
93358,Romain Thomas,8121,1530,Angers SCO,Angers SCO,France,France Ligue 1,2015/2016,3500000
112978,Roman Buerki,9789,22,Borussia Dortmund,Borussia Dortmund,Germany,Germany 1. Bundesliga,2015/2016,6000000
289732,Roman Buess,10191,1715,FC Thun,FC Thun,Switzerland,Switzerland Super League,2015/2016,1000000
578032,Roman Ferber,9986,670,Sporting Charleroi,Sporting Charleroi,Belgium,Belgium Jupiler League,2015/2016,300000
72613,Roman Gergel,8020,2000002,Polonia Bytom,Polonia Bytom,Poland,Poland Ekstraklasa,2015/2016,550000
145551,Roman Neustaedter,10189,34,FC Schalke 04,FC Schalke 04,Germany,Germany 1. Bundesliga,2015/2016,7000000
27358,Roman Weidenfeller,9789,22,Borussia Dortmund,Borussia Dortmund,Germany,Germany 1. Bundesliga,2015/2016,1000000
31014,Romaric,7794,58,SC Bastia,SC Bastia,France,France Ligue 1,2014/2015,650000
319787,Romario,10212,1893,CS Marítimo,CS Marítimo,Portugal,Portugal Liga ZON Sagres,2015/2016,200000
554288,Romario Balde,188163,2000006,Tondela,Tondela,Portugal,Portugal Liga ZON Sagres,2015/2016,800000
181276,Romelu Lukaku,8668,7,Everton,Everton,England,England Premier League,2015/2016,40000000
148829,Romero Regales,1773,100087,Oud-Heverlee Leuven,Oud-Heverlee Leuven,Belgium,Belgium Jupiler League,2015/2016,300000
301634,Romeu Rocha,6403,1892,FC Paços de Ferreira,FC Paços de Ferreira,Portugal,Portugal Liga ZON Sagres,2015/2016,350000
178603,Romulo,9885,45,Juventus,Juventus,Italy,Italy Serie A,2014/2015,3500000
30602,Ron Vlaar,10229,1906,AZ,AZ,Netherlands,Netherlands Eredivisie,2015/2016,4000000
699362,Ronael Pierre-Gabriel,9853,1819,AS Saint-Étienne,AS Saint-Étienne,France,France Ligue 1,2015/2016,400000
182849,Ronaldo,8534,1746,Empoli,Empoli,Italy,Italy Serie A,2015/2016,200000
554294,Roniel,6403,1892,FC Paços de Ferreira,FC Paços de Ferreira,Portugal,Portugal Liga ZON Sagres,2015/2016,450000
45400,Ronnie Schwartz,9747,62,En Avant de Guingamp,En Avant de Guingamp,France,France Ligue 1,2014/2015,1000000
26631,Ronnie Stam,9985,232,Standard de Liège,Standard de Liège,Belgium,Belgium Jupiler League,2014/2015,450000
40605,Ronny,8177,166,Hertha BSC Berlin,Hertha BSC Berlin,Germany,Germany 1. Bundesliga,2014/2015,400000
331625,Ronny Marcos,9790,28,Hamburger SV,Hamburger SV,Germany,Germany 1. Bundesliga,2014/2015,200000
41087,Ron-Robert Zieler,9904,485,Hannover 96,Hannover 96,Germany,Germany 1. Bundesliga,2015/2016,8000000
292262,Roque Mesa,8306,472,UD Las Palmas,UD Las Palmas,Spain,Spain LIGA BBVA,2015/2016,9000000
30646,Roque Santa Cruz,9864,573,Málaga CF,Málaga CF,Spain,Spain LIGA BBVA,2015/2016,500000
35503,Rory Loy,8284,180,Dundee FC,Dundee FC,Scotland,Scotland Premier League,2015/2016,300000
246316,Rory McKenzie,8597,82,Kilmarnock,Kilmarnock,Scotland,Scotland Premier League,2015/2016,275000
301241,Ross Barbour,8597,82,Kilmarnock,Kilmarnock,Scotland,Scotland Premier League,2015/2016,150000
215384,Ross Barkley,8668,7,Everton,Everton,England,England Premier League,2015/2016,22000000
95352,Ross Draper,8066,620,Inverness Caledonian Thistle,Inverness Caledonian Thistle,Scotland,Scotland Premier League,2015/2016,350000
38880,Ross Wallace,8191,1796,Burnley,Burnley,England,England Premier League,2014/2015,1000000
113189,Rostyn Griffiths,9803,1902,Roda JC Kerkrade,Roda JC Kerkrade,Netherlands,Netherlands Eredivisie,2015/2016,450000
39379,Roy Beerens,8177,166,Hertha BSC Berlin,Hertha BSC Berlin,Germany,Germany 1. Bundesliga,2015/2016,1500000
26199,Roy Contout,274581,2000004,Royal Excel Mouscron,Royal Excel Mouscron,Belgium,Belgium Jupiler League,2014/2015,500000
638592,Roy Gelmi,10190,898,FC St. Gallen,FC St. Gallen,Switzerland,Switzerland Super League,2015/2016,1000000
11754,Ruben Amorim,9772,234,SL Benfica,SL Benfica,Portugal,Portugal Liga ZON Sagres,2014/2015,1000000
281323,Ruben Andrade,6367,2000001,Uniao da Madeira,Uniao da Madeira,Portugal,Portugal Liga ZON Sagres,2015/2016,150000
396526,Ruben Blanco,9910,450,RC Celta de Vigo,RC Celta de Vigo,Spain,Spain LIGA BBVA,2015/2016,1000000
168390,Ruben Botta,8533,192,Chievo Verona,Chievo Verona,Italy,Italy Serie A,2014/2015,2300000
96652,Ruben Castro,8603,449,Real Betis Balompié,Real Betis Balompié,Spain,Spain LIGA BBVA,2015/2016,2000000
358138,Ruben Duarte,8558,452,RCD Espanyol,RCD Espanyol,Spain,Spain LIGA BBVA,2015/2016,2000000
164323,Ruben Fernandes,9997,680,Sint-Truidense VV,Sint-Truidense VV,Belgium,Belgium Jupiler League,2015/2016,750000
242892,Ruben Ferreira,10212,1893,CS Marítimo,CS Marítimo,Portugal,Portugal Liga ZON Sagres,2015/2016,1750000
384413,Ruben Garcia,8581,1853,Levante UD,Levante UD,Spain,Spain LIGA BBVA,2015/2016,1500000
289178,Ruben Jurado,8028,111086,Piast Gliwice,Piast Gliwice,Poland,Poland Ekstraklasa,2014/2015,200000
257828,Ruben Ligeon,9908,1903,FC Utrecht,FC Utrecht,Netherlands,Netherlands Eredivisie,2015/2016,400000
164472,Ruben Lima,6367,2000001,Uniao da Madeira,Uniao da Madeira,Portugal,Portugal Liga ZON Sagres,2015/2016,150000
604982,Ruben Loftus-Cheek,8455,5,Chelsea,Chelsea,England,England Premier League,2015/2016,5000000
150045,Ruben Micael,10264,1896,SC Braga,SC Braga,Portugal,Portugal Liga ZON Sagres,2014/2015,1500000
534684,Ruben Neves,9773,236,FC Porto,FC Porto,Portugal,Portugal Liga ZON Sagres,2015/2016,11000000
282678,Ruben Pardo,8560,457,Real Sociedad,Real Sociedad,Spain,Spain LIGA BBVA,2015/2016,7500000
